"country","date","value"
"Finland","2021-01-25",1.91
"Finland","2021-01-26",1.99
"Finland","2021-01-27",2.12
"Finland","2021-01-28",2.31
"Finland","2021-01-29",2.48
"Finland","2021-01-30",2.61
"Finland","2021-01-31",0
"Finland","2021-02-01",2.63
"Finland","2021-02-02",2.63
"Finland","2021-02-03",2.71
"Finland","2021-02-04",2.88
"Finland","2021-02-05",2.97
"Finland","2021-02-06",3.05
"Finland","2021-02-07",3.07
"Finland","2021-02-08",3.08
"Finland","2021-02-09",3.13
"Finland","2021-02-10",3.21
"Finland","2021-02-11",3.38
"Finland","2021-02-12",3.57
"Finland","2021-02-13",3.72
"Finland","2021-02-14",3.78
"Finland","2021-02-15",3.79
"Finland","2021-02-16",3.91
"Finland","2021-02-17",4.14
"Finland","2021-02-18",4.4
"Finland","2021-02-19",4.73
"Finland","2021-02-20",4.99
"Finland","2021-02-21",5.2
"Finland","2021-02-22",0
"Finland","2021-02-23",0
"Finland","2021-02-24",5.46
"Finland","2021-02-25",5.77
"Finland","2021-02-26",6.26
"Finland","2021-02-27",6.53
"Finland","2021-02-28",6.69
"Finland","2021-03-01",6.94
"Finland","2021-03-02",0
"Finland","2021-03-03",7.3
"France","2020-12-27",0
"France","2020-12-28",0
"France","2020-12-29",0
"France","2020-12-30",0
"France","2020-12-31",0
"France","2021-01-01",0
"France","2021-01-02",0
"France","2021-01-03",0
"France","2021-01-04",0
"France","2021-01-05",0.01
"France","2021-01-06",0.03
"France","2021-01-07",0.06
"France","2021-01-08",0.11
"France","2021-01-09",0.13
"France","2021-01-10",0.14
"France","2021-01-11",0.18
"France","2021-01-12",0.26
"France","2021-01-13",0.35
"France","2021-01-14",0.45
"France","2021-01-15",0.54
"France","2021-01-16",0.56
"France","2021-01-17",0.58
"France","2021-01-18",0.69
"France","2021-01-19",0.86
"France","2021-01-20",1.05
"France","2021-01-21",1.25
"France","2021-01-22",1.41
"France","2021-01-23",1.47
"France","2021-01-24",1.48
"France","2021-01-25",1.58
"France","2021-01-26",1.72
"France","2021-01-27",1.86
"France","2021-01-28",2.02
"France","2021-01-29",2.14
"France","2021-01-30",2.18
"France","2021-01-31",2.19
"France","2021-02-01",2.27
"France","2021-02-02",2.38
"France","2021-02-03",2.49
"France","2021-02-04",2.61
"France","2021-02-05",2.72
"France","2021-02-06",2.75
"France","2021-02-07",2.76
"France","2021-02-08",2.83
"France","2021-02-09",2.93
"France","2021-02-10",3.04
"France","2021-02-11",3.16
"France","2021-02-12",3.28
"France","2021-02-13",3.32
"France","2021-02-14",3.33
"France","2021-02-15",3.39
"France","2021-02-16",3.48
"France","2021-02-17",3.55
"France","2021-02-18",3.65
"France","2021-02-19",3.75
"France","2021-02-20",3.78
"France","2021-02-21",3.78
"France","2021-02-22",3.84
"France","2021-02-23",3.92
"France","2021-02-24",4
"France","2021-02-25",4.14
"France","2021-02-26",4.3
"France","2021-02-27",4.38
"France","2021-02-28",4.38
"France","2021-03-01",4.48
"France","2021-03-02",4.62
"France","2021-03-03",4.78
"Germany","2020-12-27",0.03
"Germany","2020-12-28",0.05
"Germany","2020-12-29",0.1
"Germany","2020-12-30",0.17
"Germany","2020-12-31",0.22
"Germany","2021-01-01",0.25
"Germany","2021-01-02",0.31
"Germany","2021-01-03",0.34
"Germany","2021-01-04",0.4
"Germany","2021-01-05",0.46
"Germany","2021-01-06",0.53
"Germany","2021-01-07",0.6
"Germany","2021-01-08",0.67
"Germany","2021-01-09",0.74
"Germany","2021-01-10",0.78
"Germany","2021-01-11",0.86
"Germany","2021-01-12",0.96
"Germany","2021-01-13",1.07
"Germany","2021-01-14",1.19
"Germany","2021-01-15",1.3
"Germany","2021-01-16",1.37
"Germany","2021-01-17",1.41
"Germany","2021-01-18",1.48
"Germany","2021-01-19",1.56
"Germany","2021-01-20",1.65
"Germany","2021-01-21",1.72
"Germany","2021-01-22",1.82
"Germany","2021-01-23",1.88
"Germany","2021-01-24",1.93
"Germany","2021-01-25",2
"Germany","2021-01-26",2.06
"Germany","2021-01-27",2.12
"Germany","2021-01-28",2.19
"Germany","2021-01-29",2.25
"Germany","2021-01-30",2.3
"Germany","2021-01-31",2.34
"Germany","2021-02-01",2.4
"Germany","2021-02-02",2.47
"Germany","2021-02-03",2.53
"Germany","2021-02-04",2.61
"Germany","2021-02-05",2.68
"Germany","2021-02-06",2.74
"Germany","2021-02-07",2.78
"Germany","2021-02-08",2.84
"Germany","2021-02-09",2.91
"Germany","2021-02-10",3
"Germany","2021-02-11",3.09
"Germany","2021-02-12",3.18
"Germany","2021-02-13",3.26
"Germany","2021-02-14",3.31
"Germany","2021-02-15",3.39
"Germany","2021-02-16",3.49
"Germany","2021-02-17",3.6
"Germany","2021-02-18",3.71
"Germany","2021-02-19",3.83
"Germany","2021-02-20",3.92
"Germany","2021-02-21",3.98
"Germany","2021-02-22",4.1
"Germany","2021-02-23",4.23
"Germany","2021-02-24",4.36
"Germany","2021-02-25",4.52
"Germany","2021-02-26",4.68
"Germany","2021-02-27",4.8
"Germany","2021-02-28",4.91
"Germany","2021-03-01",5.07
"Germany","2021-03-02",5.26
"Germany","2021-03-03",5.46
"Gibraltar","2021-01-10",1.25
"Gibraltar","2021-01-11",4.29
"Gibraltar","2021-01-12",7.42
"Gibraltar","2021-01-13",0
"Gibraltar","2021-01-14",0
"Gibraltar","2021-01-15",15.24
"Gibraltar","2021-01-16",17.35
"Gibraltar","2021-01-17",17.35
"Gibraltar","2021-01-18",19.1
"Gibraltar","2021-01-19",20.83
"Gibraltar","2021-01-20",20.83
"Gibraltar","2021-01-21",23.59
"Gibraltar","2021-01-22",26.35
"Gibraltar","2021-01-23",29.11
"Gibraltar","2021-01-24",30.69
"Gibraltar","2021-01-25",31.28
"Gibraltar","2021-01-26",32.87
"Gibraltar","2021-01-27",32.87
"Gibraltar","2021-01-28",36.6
"Gibraltar","2021-01-29",38.19
"Gibraltar","2021-01-30",38.19
"Gibraltar","2021-01-31",38.25
"Gibraltar","2021-02-01",38.51
"Gibraltar","2021-02-02",38.8
"Gibraltar","2021-02-03",39.08
"Gibraltar","2021-02-04",39.32
"Gibraltar","2021-02-05",39.77
"Gibraltar","2021-02-06",40.07
"Gibraltar","2021-02-07",40.07
"Gibraltar","2021-02-08",41.27
"Gibraltar","2021-02-09",42.45
"Gibraltar","2021-02-10",45.3
"Gibraltar","2021-02-11",45.82
"Gibraltar","2021-02-12",46.3
"Gibraltar","2021-02-13",46.79
"Gibraltar","2021-02-14",47.16
"Gibraltar","2021-02-15",47.89
"Gibraltar","2021-02-16",48.27
"Gibraltar","2021-02-17",48.63
"Gibraltar","2021-02-18",49.64
"Gibraltar","2021-02-19",49.75
"Gibraltar","2021-02-20",49.75
"Gibraltar","2021-02-21",52.91
"Gibraltar","2021-02-22",56.1
"Gibraltar","2021-02-23",58.94
"Gibraltar","2021-02-24",60.68
"Gibraltar","2021-02-25",64.09
"Gibraltar","2021-02-26",67.41
"Gibraltar","2021-02-27",69.8
"Gibraltar","2021-02-28",69.8
"Gibraltar","2021-03-01",0
"Gibraltar","2021-03-02",72.28
"Gibraltar","2021-03-03",74.86
"Greece","2020-12-28",0
"Greece","2020-12-29",0.01
"Greece","2020-12-30",0.02
"Greece","2020-12-31",0.02
"Greece","2021-01-01",0.02
"Greece","2021-01-02",0.03
"Greece","2021-01-03",0.04
"Greece","2021-01-04",0.1
"Greece","2021-01-05",0.16
"Greece","2021-01-06",0.2
"Greece","2021-01-07",0.25
"Greece","2021-01-08",0.34
"Greece","2021-01-09",0.39
"Greece","2021-01-10",0.43
"Greece","2021-01-11",0.48
"Greece","2021-01-12",0.54
"Greece","2021-01-13",0.62
"Greece","2021-01-14",0.68
"Greece","2021-01-15",0.72
"Greece","2021-01-16",0.77
"Greece","2021-01-17",0
"Greece","2021-01-18",0.82
"Greece","2021-01-19",0.9
"Greece","2021-01-20",1.04
"Greece","2021-01-21",1.19
"Greece","2021-01-22",1.36
"Greece","2021-01-23",1.51
"Greece","2021-01-24",0
"Greece","2021-01-25",1.65
"Greece","2021-01-26",1.77
"Greece","2021-01-27",1.9
"Greece","2021-01-28",2.02
"Greece","2021-01-29",2.12
"Greece","2021-01-30",2.23
"Greece","2021-01-31",0
"Greece","2021-02-01",2.37
"Greece","2021-02-02",2.51
"Greece","2021-02-03",2.65
"Greece","2021-02-04",2.79
"Greece","2021-02-05",2.94
"Greece","2021-02-06",3.05
"Greece","2021-02-07",0
"Greece","2021-02-08",3.19
"Greece","2021-02-09",3.31
"Greece","2021-02-10",3.39
"Greece","2021-02-11",3.46
"Greece","2021-02-12",3.52
"Greece","2021-02-13",3.56
"Greece","2021-02-14",0
"Greece","2021-02-15",3.7
"Greece","2021-02-16",3.82
"Greece","2021-02-17",3.96
"Greece","2021-02-18",4.13
"Greece","2021-02-19",4.31
"Greece","2021-02-20",4.47
"Greece","2021-02-21",4.49
"Greece","2021-02-22",4.67
"Greece","2021-02-23",4.85
"Greece","2021-02-24",5.01
"Greece","2021-02-25",5.18
"Greece","2021-02-26",5.34
"Greece","2021-02-27",5.49
"Greece","2021-02-28",0
"Greece","2021-03-01",5.7
"Greece","2021-03-02",5.93
"Greece","2021-03-03",6.17
"Greenland","2021-01-27",4.55
"Greenland","2021-01-28",0
"Greenland","2021-01-29",0
"Greenland","2021-01-30",0
"Greenland","2021-01-31",0
"Greenland","2021-02-01",0
"Greenland","2021-02-02",0
"Greenland","2021-02-03",0
"Greenland","2021-02-04",0
"Greenland","2021-02-05",0
"Greenland","2021-02-06",0
"Greenland","2021-02-07",0
"Greenland","2021-02-08",0
"Greenland","2021-02-09",0
"Greenland","2021-02-10",0
"Greenland","2021-02-11",0
"Greenland","2021-02-12",0
"Greenland","2021-02-13",0
"Greenland","2021-02-14",0
"Greenland","2021-02-15",0
"Greenland","2021-02-16",0
"Greenland","2021-02-17",0
"Greenland","2021-02-18",0
"Greenland","2021-02-19",0
"Greenland","2021-02-20",0
"Greenland","2021-02-21",0
"Greenland","2021-02-22",0
"Greenland","2021-02-23",0
"Greenland","2021-02-24",0
"Greenland","2021-02-25",0
"Greenland","2021-02-26",0
"Greenland","2021-02-27",0
"Greenland","2021-02-28",0
"Greenland","2021-03-01",6.92
"Grenada","2021-02-11",0
"Grenada","2021-02-12",0
"Grenada","2021-02-13",0
"Grenada","2021-02-14",0
"Grenada","2021-02-15",0
"Grenada","2021-02-16",0.13
"Guatemala","2021-02-25",0
"Guatemala","2021-02-26",0
"Guatemala","2021-02-27",0
"Guatemala","2021-02-28",0
"Guatemala","2021-03-01",0
"Guernsey","2021-01-24",9.17
"Guernsey","2021-01-25",0
"Guernsey","2021-01-26",0
"Guernsey","2021-01-27",0
"Guernsey","2021-01-28",0
"Guernsey","2021-01-29",0
"Guernsey","2021-01-30",0
"Guernsey","2021-01-31",0
"Guernsey","2021-02-01",0
"Guernsey","2021-02-02",0
"Guernsey","2021-02-03",0
"Guernsey","2021-02-04",0
"Guernsey","2021-02-05",0
"Guernsey","2021-02-06",0
"Guernsey","2021-02-07",17.96
"Guernsey","2021-02-08",0
"Guernsey","2021-02-09",0
"Guernsey","2021-02-10",0
"Guernsey","2021-02-11",0
"Guernsey","2021-02-12",0
"Guernsey","2021-02-13",0
"Guernsey","2021-02-14",20.8
"Guernsey","2021-02-15",0
"Guernsey","2021-02-16",0
"Guernsey","2021-02-17",0
"Guernsey","2021-02-18",0
"Guernsey","2021-02-19",0
"Guernsey","2021-02-20",0
"Guernsey","2021-02-21",0
"Guernsey","2021-02-22",0
"Guernsey","2021-02-23",0
"Guernsey","2021-02-24",0
"Guernsey","2021-02-25",0
"Guernsey","2021-02-26",0
"Guernsey","2021-02-27",0
"Guernsey","2021-02-28",0
"Guernsey","2021-03-01",0
"Guernsey","2021-03-02",0
"Guyana","2021-02-11",0
"Guyana","2021-02-12",0
"Guyana","2021-02-13",0
"Guyana","2021-02-14",0
"Guyana","2021-02-15",0.08
"Guyana","2021-02-16",0
"Guyana","2021-02-17",0
"Guyana","2021-02-18",0
"Guyana","2021-02-19",0
"Guyana","2021-02-20",0
"Guyana","2021-02-21",0
"Guyana","2021-02-22",0.24
"Honduras","2021-02-28",0.03
"Hong Kong","2021-02-21",0
"Hong Kong","2021-02-22",0
"Hong Kong","2021-02-23",0
"Hong Kong","2021-02-24",0
"Hong Kong","2021-02-25",0
"Hong Kong","2021-02-26",0
"Hong Kong","2021-02-27",0
"Hong Kong","2021-02-28",0.27
"Hong Kong","2021-03-01",0
"Hong Kong","2021-03-02",0.53
"Hong Kong","2021-03-03",0.69
"Hungary","2020-12-28",0
"Hungary","2020-12-29",0
"Hungary","2020-12-30",0
"Hungary","2020-12-31",0
"Hungary","2021-01-01",0
"Hungary","2021-01-02",0
"Hungary","2021-01-03",0
"Hungary","2021-01-04",0
"Hungary","2021-01-05",0
"Hungary","2021-01-06",0
"Hungary","2021-01-07",0
"Hungary","2021-01-08",0
"Hungary","2021-01-09",0
"Hungary","2021-01-10",0
"Hungary","2021-01-11",0
"Hungary","2021-01-12",0
"Hungary","2021-01-13",0
"Hungary","2021-01-14",0
"Hungary","2021-01-15",0
"Hungary","2021-01-16",0
"Hungary","2021-01-17",0
"Hungary","2021-01-18",1.34
"Hungary","2021-01-19",1.35
"Hungary","2021-01-20",1.39
"Hungary","2021-01-21",1.44
"Hungary","2021-01-22",1.48
"Hungary","2021-01-23",1.5
"Hungary","2021-01-24",1.52
"Hungary","2021-01-25",1.55
"Hungary","2021-01-26",1.58
"Hungary","2021-01-27",1.67
"Hungary","2021-01-28",1.81
"Hungary","2021-01-29",2.05
"Hungary","2021-01-30",2.3
"Hungary","2021-01-31",2.46
"Hungary","2021-02-01",2.52
"Hungary","2021-02-02",2.56
"Hungary","2021-02-03",2.58
"Hungary","2021-02-04",2.74
"Hungary","2021-02-05",2.89
"Hungary","2021-02-06",2.96
"Hungary","2021-02-07",2.99
"Hungary","2021-02-08",3.02
"Hungary","2021-02-09",3.03
"Hungary","2021-02-10",3.05
"Hungary","2021-02-11",3.21
"Hungary","2021-02-12",3.42
"Hungary","2021-02-13",3.47
"Hungary","2021-02-14",3.48
"Hungary","2021-02-15",3.54
"Hungary","2021-02-16",3.61
"Hungary","2021-02-17",3.78
"Hungary","2021-02-18",4.06
"Hungary","2021-02-19",4.42
"Hungary","2021-02-20",4.61
"Hungary","2021-02-21",4.69
"Hungary","2021-02-22",4.73
"Hungary","2021-02-23",4.88
"Hungary","2021-02-24",5.26
"Hungary","2021-02-25",5.4
"Hungary","2021-02-26",5.83
"Hungary","2021-02-27",7.02
"Hungary","2021-02-28",7.09
"Hungary","2021-03-01",7.47
"Hungary","2021-03-02",7.85
"Hungary","2021-03-03",8.13
"Iceland","2020-12-30",1.43
"Iceland","2020-12-31",0
"Iceland","2021-01-01",0
"Iceland","2021-01-02",0
"Iceland","2021-01-03",0
"Iceland","2021-01-04",0
"Iceland","2021-01-05",0
"Iceland","2021-01-06",0
"Iceland","2021-01-07",0
"Iceland","2021-01-08",0
"Iceland","2021-01-09",0
"Iceland","2021-01-10",0
"Iceland","2021-01-11",0
"Iceland","2021-01-12",0
"Iceland","2021-01-13",0
"Iceland","2021-01-14",0
"Iceland","2021-01-15",0
"Iceland","2021-01-16",0
"Iceland","2021-01-17",0
"Iceland","2021-01-18",0
"Iceland","2021-01-19",0
"Iceland","2021-01-20",1.68
"Iceland","2021-01-21",0
"Iceland","2021-01-22",0
"Iceland","2021-01-23",0
"Iceland","2021-01-24",0
"Iceland","2021-01-25",3.06
"Iceland","2021-01-26",0
"Iceland","2021-01-27",3.14
"Iceland","2021-01-28",0
"Iceland","2021-01-29",0
"Iceland","2021-01-30",0
"Iceland","2021-01-31",0
"Iceland","2021-02-01",0
"Iceland","2021-02-02",0
"Iceland","2021-02-03",3.55
"Iceland","2021-02-04",0
"Iceland","2021-02-05",3.71
"Iceland","2021-02-06",0
"Iceland","2021-02-07",0
"Iceland","2021-02-08",3.75
"Iceland","2021-02-09",0
"Iceland","2021-02-10",0
"Iceland","2021-02-11",0
"Iceland","2021-02-12",4.13
"Iceland","2021-02-13",0
"Iceland","2021-02-14",0
"Iceland","2021-02-15",4.13
"Iceland","2021-02-16",4.13
"Iceland","2021-02-17",4.16
"Iceland","2021-02-18",4.45
"Iceland","2021-02-19",4.58
"Iceland","2021-02-20",0
"Iceland","2021-02-21",0
"Iceland","2021-02-22",5.05
"Iceland","2021-02-23",5.09
"Iceland","2021-02-24",0
"Iceland","2021-02-25",5.59
"Iceland","2021-02-26",5.74
"Iceland","2021-02-27",0
"Iceland","2021-02-28",0
"Iceland","2021-03-01",6.18
"Iceland","2021-03-02",6.21
"Iceland","2021-03-03",0
"India","2021-01-15",0
"India","2021-01-16",0.01
"India","2021-01-17",0.02
"India","2021-01-18",0.03
"India","2021-01-19",0.05
"India","2021-01-20",0.06
"India","2021-01-21",0.08
"India","2021-01-22",0.1
"India","2021-01-23",0.11
"India","2021-01-24",0.12
"India","2021-01-25",0.15
"India","2021-01-26",0.15
"India","2021-01-27",0.17
"India","2021-01-28",0.21
"India","2021-01-29",0.25
"India","2021-01-30",0.27
"India","2021-01-31",0.27
"India","2021-02-01",0.29
"India","2021-02-02",0.3
"India","2021-02-03",0.32
"India","2021-02-04",0.36
"India","2021-02-05",0.39
"India","2021-02-06",0.42
"India","2021-02-07",0.42
"India","2021-02-08",0.45
"India","2021-02-09",0.48
"India","2021-02-10",0.51
"India","2021-02-11",0.54
"India","2021-02-12",0.58
"India","2021-02-13",0.58
"India","2021-02-14",0
"India","2021-02-15",0.61
"India","2021-02-16",0.63
"India","2021-02-17",0.64
"India","2021-02-18",0.68
"India","2021-02-19",0.7
"India","2021-02-20",0.72
"India","2021-02-21",0.73
"India","2021-02-22",0.75
"India","2021-02-23",0.77
"India","2021-02-24",0.79
"India","2021-02-25",0.81
"India","2021-02-26",0.84
"India","2021-02-27",0.85
"India","2021-02-28",0.86
"India","2021-03-01",0.89
"India","2021-03-02",0.94
"India","2021-03-03",1
"Indonesia","2021-01-12",0
"Indonesia","2021-01-13",0
"Indonesia","2021-01-14",0
"Indonesia","2021-01-15",0
"Indonesia","2021-01-16",0
"Indonesia","2021-01-17",0
"Indonesia","2021-01-18",0
"Indonesia","2021-01-19",0
"Indonesia","2021-01-20",0
"Indonesia","2021-01-21",0
"Indonesia","2021-01-22",0
"Indonesia","2021-01-23",0
"Indonesia","2021-01-24",0
"Indonesia","2021-01-25",0
"Indonesia","2021-01-26",0
"Indonesia","2021-01-27",0
"Indonesia","2021-01-28",0.13
"Indonesia","2021-01-29",0.15
"Indonesia","2021-01-30",0.18
"Indonesia","2021-01-31",0.18
"Indonesia","2021-02-01",0.2
"Indonesia","2021-02-02",0.22
"Indonesia","2021-02-03",0.24
"Indonesia","2021-02-04",0.26
"Indonesia","2021-02-05",0.27
"Indonesia","2021-02-06",0.28
"Indonesia","2021-02-07",0.29
"Indonesia","2021-02-08",0.3
"Indonesia","2021-02-09",0.31
"Indonesia","2021-02-10",0.35
"Indonesia","2021-02-11",0.37
"Indonesia","2021-02-12",0
"Indonesia","2021-02-13",0.39
"Indonesia","2021-02-14",0.39
"Indonesia","2021-02-15",0.4
"Indonesia","2021-02-16",0.41
"Indonesia","2021-02-17",0.42
"Indonesia","2021-02-18",0.43
"Indonesia","2021-02-19",0
"Indonesia","2021-02-20",0.45
"Indonesia","2021-02-21",0
"Indonesia","2021-02-22",0
"Indonesia","2021-02-23",0.46
"Indonesia","2021-02-24",0.5
"Indonesia","2021-02-25",0.53
"Indonesia","2021-02-26",0.58
"Indonesia","2021-02-27",0.59
"Indonesia","2021-02-28",0.62
"Indonesia","2021-03-01",0.65
"Indonesia","2021-03-02",0.72
"Indonesia","2021-03-03",0.84
"Iran","2021-02-08",0
"Iran","2021-02-09",0
"Iran","2021-02-10",0
"Iran","2021-02-11",0
"Iran","2021-02-12",0
"Iran","2021-02-13",0
"Iran","2021-02-14",0
"Iran","2021-02-15",0
"Iran","2021-02-16",0
"Iran","2021-02-17",0.01
"Ireland","2020-12-31",0
"Ireland","2021-01-01",0
"Ireland","2021-01-02",0
"Ireland","2021-01-03",0
"Ireland","2021-01-04",0
"Ireland","2021-01-05",0
"Ireland","2021-01-06",0
"Ireland","2021-01-07",0
"Ireland","2021-01-08",0
"Ireland","2021-01-09",0
"Ireland","2021-01-10",0
"Ireland","2021-01-11",0
"Ireland","2021-01-12",0
"Ireland","2021-01-13",0
"Ireland","2021-01-14",0
"Ireland","2021-01-15",0
"Ireland","2021-01-16",0
"Ireland","2021-01-17",0
"Ireland","2021-01-18",0
"Ireland","2021-01-19",0
"Ireland","2021-01-20",0
"Ireland","2021-01-21",0
"Ireland","2021-01-22",0
"Ireland","2021-01-23",0
"Ireland","2021-01-24",0
"Ireland","2021-01-25",0
"Ireland","2021-01-26",0
"Ireland","2021-01-27",2.99
"Ireland","2021-01-28",0
"Ireland","2021-01-29",0
"Ireland","2021-01-30",0
"Ireland","2021-01-31",3.05
"Ireland","2021-02-01",0
"Ireland","2021-02-02",0
"Ireland","2021-02-03",0
"Ireland","2021-02-04",0
"Ireland","2021-02-05",3.06
"Ireland","2021-02-06",0
"Ireland","2021-02-07",3.11
"Ireland","2021-02-08",3.14
"Ireland","2021-02-09",3.22
"Ireland","2021-02-10",3.38
"Ireland","2021-02-11",3.47
"Ireland","2021-02-12",3.55
"Ireland","2021-02-13",3.58
"Ireland","2021-02-14",3.65
"Ireland","2021-02-15",3.69
"Ireland","2021-02-16",3.81
"Ireland","2021-02-17",4
"Ireland","2021-02-18",4.17
"Ireland","2021-02-19",4.34
"Ireland","2021-02-20",4.45
"Ireland","2021-02-21",4.5
"Ireland","2021-02-22",4.58
"Ireland","2021-02-23",4.84
"Ireland","2021-02-24",5.16
"Ireland","2021-02-25",5.5
"Ireland","2021-02-26",5.79
"Ireland","2021-02-27",5.97
"Ireland","2021-02-28",6.03
"Ireland","2021-03-01",6.15
"Ireland","2021-03-02",6.4
"Ireland","2021-03-03",0
"Isle of Man","2021-01-21",0
"Isle of Man","2021-01-22",0
"Isle of Man","2021-01-23",0
"Isle of Man","2021-01-24",0
"Isle of Man","2021-01-25",4.58
"Isle of Man","2021-01-26",4.99
"Isle of Man","2021-01-27",5.35
"Isle of Man","2021-01-28",6.17
"Isle of Man","2021-01-29",6.86
"Isle of Man","2021-01-30",0
"Isle of Man","2021-01-31",0
"Isle of Man","2021-02-01",0
"Isle of Man","2021-02-02",8.09
"Isle of Man","2021-02-03",8.69
"Isle of Man","2021-02-04",9.44
"Isle of Man","2021-02-05",9.46
"Isle of Man","2021-02-06",10.19
"Isle of Man","2021-02-07",10.66
"Isle of Man","2021-02-08",11.13
"Isle of Man","2021-02-09",11.14
"Isle of Man","2021-02-10",11.15
"Isle of Man","2021-02-11",11.16
"Isle of Man","2021-02-12",11.16
"Isle of Man","2021-02-13",11.96
"Isle of Man","2021-02-14",12.24
"Isle of Man","2021-02-15",0
"Isle of Man","2021-02-16",12.56
"Isle of Man","2021-02-17",12.88
"Isle of Man","2021-02-18",13.15
"Isle of Man","2021-02-19",14.66
"Isle of Man","2021-02-20",14.66
"Isle of Man","2021-02-21",15.01
"Isle of Man","2021-02-22",15.38
"Isle of Man","2021-02-23",15.38
"Isle of Man","2021-02-24",15.43
"Isle of Man","2021-02-25",15.62
"Isle of Man","2021-02-26",15.99
"Isle of Man","2021-02-27",16.33
"Isle of Man","2021-02-28",16.61
"Isle of Man","2021-03-01",16.84
"Isle of Man","2021-03-02",17.74
"Isle of Man","2021-03-03",18.49
"Israel","2020-12-19",0
"Israel","2020-12-20",0.09
"Israel","2020-12-21",0.37
"Israel","2020-12-22",0.89
"Israel","2020-12-23",1.62
"Israel","2020-12-24",2.47
"Israel","2020-12-25",2.92
"Israel","2020-12-26",3.3
"Israel","2020-12-27",4.51
"Israel","2020-12-28",6.08
"Israel","2020-12-29",7.9
"Israel","2020-12-30",9.68
"Israel","2020-12-31",11.53
"Israel","2021-01-01",12.36
"Israel","2021-01-02",13.2
"Israel","2021-01-03",14.94
"Israel","2021-01-04",16.71
"Israel","2021-01-05",18.18
"Israel","2021-01-06",19.39
"Israel","2021-01-07",20.74
"Israel","2021-01-08",21.52
"Israel","2021-01-09",22.04
"Israel","2021-01-10",22.48
"Israel","2021-01-11",22.73
"Israel","2021-01-12",23.01
"Israel","2021-01-13",23.61
"Israel","2021-01-14",24.27
"Israel","2021-01-15",24.63
"Israel","2021-01-16",24.97
"Israel","2021-01-17",25.76
"Israel","2021-01-18",26.57
"Israel","2021-01-19",27.4
"Israel","2021-01-20",28.29
"Israel","2021-01-21",29.09
"Israel","2021-01-22",29.53
"Israel","2021-01-23",29.99
"Israel","2021-01-24",30.78
"Israel","2021-01-25",31.71
"Israel","2021-01-26",32.62
"Israel","2021-01-27",33.52
"Israel","2021-01-28",34.43
"Israel","2021-01-29",34.86
"Israel","2021-01-30",35.25
"Israel","2021-01-31",36.1
"Israel","2021-02-01",37.05
"Israel","2021-02-02",37.85
"Israel","2021-02-03",38.54
"Israel","2021-02-04",39.38
"Israel","2021-02-05",39.77
"Israel","2021-02-06",40.02
"Israel","2021-02-07",40.64
"Israel","2021-02-08",41.32
"Israel","2021-02-09",42.09
"Israel","2021-02-10",42.9
"Israel","2021-02-11",43.83
"Israel","2021-02-12",44.28
"Israel","2021-02-13",44.6
"Israel","2021-02-14",45.46
"Israel","2021-02-15",46.4
"Israel","2021-02-16",47.36
"Israel","2021-02-17",48.07
"Israel","2021-02-18",48.86
"Israel","2021-02-19",49.32
"Israel","2021-02-20",49.68
"Israel","2021-02-21",50.6
"Israel","2021-02-22",51.57
"Israel","2021-02-23",52.46
"Israel","2021-02-24",53.16
"Israel","2021-02-25",53.76
"Israel","2021-02-26",54.04
"Israel","2021-02-27",54.24
"Israel","2021-02-28",54.7
"Israel","2021-03-01",55.22
"Israel","2021-03-02",55.69
"Israel","2021-03-03",56.18
"Italy","2020-12-27",0.01
"Italy","2020-12-28",0.01
"Italy","2020-12-29",0.02
"Italy","2020-12-30",0.02
"Italy","2020-12-31",0.07
"Italy","2021-01-01",0.08
"Italy","2021-01-02",0.15
"Italy","2021-01-03",0.21
"Italy","2021-01-04",0.32
"Italy","2021-01-05",0.45
"Italy","2021-01-06",0.56
"Italy","2021-01-07",0.71
"Italy","2021-01-08",0.87
"Italy","2021-01-09",1.01
"Italy","2021-01-10",1.11
"Italy","2021-01-11",1.24
"Italy","2021-01-12",1.38
"Italy","2021-01-13",1.53
"Italy","2021-01-14",1.69
"Italy","2021-01-15",1.83
"Italy","2021-01-16",1.94
"Italy","2021-01-17",1.99
"Italy","2021-01-18",2.06
"Italy","2021-01-19",2.11
"Italy","2021-01-20",2.15
"Italy","2021-01-21",2.18
"Italy","2021-01-22",2.2
"Italy","2021-01-23",2.2
"Italy","2021-01-24",2.21
"Italy","2021-01-25",2.22
"Italy","2021-01-26",2.22
"Italy","2021-01-27",2.23
"Italy","2021-01-28",2.24
"Italy","2021-01-29",2.25
"Italy","2021-01-30",2.25
"Italy","2021-01-31",2.26
"Italy","2021-02-01",2.27
"Italy","2021-02-02",2.28
"Italy","2021-02-03",2.29
"Italy","2021-02-04",2.31
"Italy","2021-02-05",2.34
"Italy","2021-02-06",2.37
"Italy","2021-02-07",2.38
"Italy","2021-02-08",2.42
"Italy","2021-02-09",2.48
"Italy","2021-02-10",2.56
"Italy","2021-02-11",2.65
"Italy","2021-02-12",2.74
"Italy","2021-02-13",2.82
"Italy","2021-02-14",2.86
"Italy","2021-02-15",2.95
"Italy","2021-02-16",3.06
"Italy","2021-02-17",3.18
"Italy","2021-02-18",3.31
"Italy","2021-02-19",3.45
"Italy","2021-02-20",3.57
"Italy","2021-02-21",3.65
"Italy","2021-02-22",3.81
